Customer_id,Customer_fname,Customer_lname,Customer_email,Customer_password,Customer_country,Customer_state,Customer_city,Customer_street,Customer_zipcode,Customer_segment
1774,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9395 Wishing Thicket,725,Consumer
10413,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9526 Bright Heath,725,Consumer
19811,Darryl,Bolton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,382 Rocky Pond By-pass,725,Consumer
20116,Ivana,Rocha,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7601 Blue Gate,725,Consumer
18626,Aphrodite,Howe,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2329 Blue Anchor Concession,725,Consumer
19915,Barbara,Snider,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9847 Wishing Ledge,725,Consumer
15227,Whoopi,Velez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7463 Sunny Embers Gate,725,Consumer
18588,Rhoda,Welch,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5074 Cotton Butterfly Place,725,Consumer
17239,Lareina,Powers,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1284 High Apple Highlands,725,Consumer
20219,Jana,Clemons,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9126 Wishing Expressway,725,Consumer
20055,Minerva,Cantrell,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9624 Merry Run,725,Consumer
17237,Skyler,Joyce,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3137 Bright Willow Gardens,725,Consumer
20072,Jenna,Mayer,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2236 Silent Close,725,Consumer
18937,Ainsley,Obrien,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1055 Rustic Avenue,725,Consumer
19799,Kelsie,Beard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7798 Lost Front,725,Consumer
20375,Tamekah,Oneill,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5486 Broad Autumn Boulevard,725,Consumer
17787,Inga,Phelps,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7778 Silver Turnabout,725,Consumer
16119,Farrah,Becker,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3856 Grand Fox Road,725,Consumer
19831,Raya,Nichols,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Bayamon,7373 Shady Island,957,Consumer
19939,Quemby,Stein,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9460 Hidden Landing,725,Consumer
17803,Abra,Carter,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2544 Honey Rise Loop,725,Consumer
17156,Leigh,Cooley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5336 Sleepy Sky Common,725,Consumer
10119,Sara,Parrish,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3881 Blue Mount,725,Consumer
17309,Blythe,Weber,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1966 Clear Isle,725,Consumer
17504,Azalia,Freeman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7767 Hidden Place,725,Consumer
3705,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9741 Honey Goose Landing,725,Consumer
56,Mary,Kaiser,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7554 Stony Goose Crossing,725,Consumer
20477,Quincy,Hubbard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7136 Indian Bear Farm,725,Consumer
475,Brittany,Gibbs,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9128 Little Cloud Bay,725,Consumer
16047,Maisie,Luna,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4601 Dewy Creek Concession,725,Consumer
10264,Keith,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6830 Red Pond Meadow,725,Consumer
754,Jacqueline,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,529 Blue Grove Rise,725,Consumer
10761,David,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2915 Cotton Meadow,725,Consumer
17366,Cynthia,Higgins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5393 Shady Passage,725,Consumer
17311,Kendall,Wilkinson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4490 Amber Rise,725,Consumer
15347,Rae,Bullock,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9166 Golden Nectar Corner,725,Consumer
12191,Michael,Torres,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,119 Gentle Wynd,725,Consumer
20349,Brenna,Le,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8255 Hidden Terrace,725,Consumer
7290,Brittany,Gray,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7206 Middle Pond Downs,725,Consumer
2718,Henry,Porter,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7975 Umber Freeway,725,Consumer
8193,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5129 Indian Maze,725,Consumer
7711,Mary,Powell,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2121 Middle Log Jetty,725,Consumer
2461,Maria,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6936 Heather Moor,725,Consumer
6529,Aaron,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9439 Sleepy Pony Concession,725,Consumer
804,William,Dudley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4609 High Townline,725,Consumer
6733,Dorothy,Chung,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,712 Fallen Bend,725,Consumer
7074,Mary,Patton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7262 Cotton Arbor,725,Consumer
8053,Mary,Dennis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7775 Colonial Highlands,725,Consumer
1113,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9986 Wishing Stead,725,Consumer
2357,Pamela,Mathis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9144 Pleasant Pointe,725,Consumer
10880,Mary,Petty,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6146 Dewy Jetty,725,Consumer
8447,Michael,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7469 Misty Log Estates,725,Consumer
8901,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Guayama,9889 Little Blossom Wood,784,Consumer
10700,John,Price,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1637 High Butterfly Bank,725,Consumer
10898,James,Knight,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4560 Thunder Rise,725,Consumer
5994,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8589 Red Deer Circuit,725,Consumer
6847,Mary,Dixon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5105 Cozy Line,725,Consumer
7182,Mary,Klein,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6065 Sleepy Robin Beach,725,Consumer
11504,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7107 Golden Mews,725,Consumer
1613,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3307 Broad Beacon Wood,725,Consumer
11074,Roy,Hill,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,599 Clear Gardens,725,Consumer
3476,Kathy,Petty,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1655 Sleepy Pine Common,725,Consumer
6294,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3996 Silver Wagon  Round,725,Consumer
3879,Melissa,Davis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6289 Rocky Way,725,Consumer
10027,Robert,Foley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5310 Easy Barn Campus,725,Consumer
9593,Alexander,Camacho,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,835 Lost Anchor Meadow,725,Consumer
4597,Linda,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5628 Clear Knoll,725,Consumer
6702,Christina,Mckinney,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3236 Grand Carrefour,725,Consumer
1282,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4786 Crystal Apple Island,725,Consumer
1732,Mary,Gray,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,436 Pleasant River Diversion,725,Consumer
978,Nicholas,Peters,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1669 Middle Common,725,Consumer
11230,Sara,Collins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1017 Quiet Villas,725,Consumer
4322,Mary,Rasmussen,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9871 Cotton Lagoon End,725,Consumer
2374,Scott,Rosario,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5514 Fallen Round,725,Consumer
8211,Ronald,Mcneil,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3651 Rustic Cape,725,Consumer
4589,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9126 Wishing Expressway,725,Consumer
3378,Mary,Torres,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1802 Wishing Line,725,Consumer
3799,Mary,Wade,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7885 Colonial Mount,725,Consumer
3722,Russell,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,660 Indian Chase,725,Consumer
6590,Mary,Henderson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7475 Green Butterfly Way,725,Consumer
12413,Amy,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3493 Middle Fawn Line,725,Consumer
9560,Mary,Oneill,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,37 Lost Hills Maze,725,Consumer
11982,Ethan,Johnson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2878 Hazy Wagon  Thicket,725,Consumer
758,Mary,Sanders,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6370 Emerald Row,725,Consumer
9860,Mary,Mckenzie,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6234 Quaking Zephyr Corner,725,Consumer
5761,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7651 Honey Passage,725,Consumer
3200,Mary,Barron,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7962 Lazy Pioneer Estates,725,Consumer
3145,Rose,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4436 Merry By-pass,725,Consumer
6774,Lauren,Shaffer,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9658 Rocky Hill,725,Consumer
8555,Mary,Jones,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8212 Broad Circle,725,Consumer
2005,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4839 Lazy View,725,Consumer
5277,James,Morgan,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7717 Rocky Corner,725,Consumer
10191,Victoria,Gross,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6567 Red Robin Street,725,Consumer
8733,Danielle,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6395 Colonial Berry Ledge,725,Consumer
10343,Melissa,Humphrey,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1507 Indian Autumn Jetty,725,Consumer
3901,Julia,Hubbard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8497 Emerald Grove Pines,725,Consumer
5236,Jessica,Roberts,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1381 Tawny Trace,725,Consumer
2838,Mary,Carter,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,588 Rocky Quail Round,725,Consumer
11116,Mary,Wu,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8908 Golden Thicket,725,Consumer
9905,Mary,Ramsey,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3422 Jagged Willow Way,725,Consumer
3891,Mary,Bowman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8187 Wishing Lagoon Abbey,725,Consumer
6539,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8267 Silent Lagoon Front,725,Consumer
6547,Melissa,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8187 Foggy Centre,725,Consumer
8929,David,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,555 Rustic Zephyr Passage,725,Consumer
2060,Johnny,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9832 Bright Pioneer Lane,725,Consumer
1619,Laura,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,431 Merry Log Key,725,Consumer
2277,Ruth,Arnold,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5888 Burning Embers Farms,725,Consumer
1175,Mary,Gray,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5079 Velvet Hickory By-pass,725,Consumer
11319,Ronald,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Arecibo,7723 Middle Lane,612,Consumer
10866,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5717 Shady Vista,725,Consumer
2625,Betty,Wyatt,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3751 Heather Townline,725,Consumer
10321,Shirley,Miller,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7192 Jagged Loop,725,Consumer
9073,Thomas,Skinner,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Bayamon,3775 Bright Harbour,957,Consumer
6334,Dylan,Fleming,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3634 Burning Park,725,Consumer
9815,Cheryl,Simmons,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2042 Heather Trace,725,Consumer
5441,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5382 Hazy Pathway,725,Consumer
12273,Mary,Dunn,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1626 Misty Hills Round,725,Consumer
4016,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3159 Dewy Leaf Plaza,725,Consumer
1488,Mary,Hubbard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,395 Hazy Branch Mews,725,Consumer
4076,Mary,Suarez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Trujillo Alto,4480 Pleasant Branch Parkway,976,Consumer
10015,Hannah,Wolfe,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8050 Velvet Pond Drive,725,Consumer
4132,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6312 Stony Anchor Promenade,725,Consumer
8191,Barbara,Thompson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,797 Heather Thicket,725,Consumer
2469,Shawn,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7497 Sunny Shadow Walk,725,Consumer
11826,Barbara,Fritz,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6767 Shady Chase,725,Consumer
949,Mary,Sawyer,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9181 Colonial Bear Lookout,725,Consumer
10757,James,Pacheco,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2146 Old Trace,725,Consumer
3920,Zachary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2358 Cozy Pointe,725,Consumer
4567,Rose,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9016 Foggy Robin Expressway,725,Consumer
1807,Mary,Curtis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7802 Blue Cove,725,Consumer
1907,Mary,Davis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9375 Harvest Circuit,725,Consumer
4042,Marilyn,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3204 Cinder Line,725,Consumer
7811,Mary,White,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4692 Jagged Thicket,725,Consumer
7538,Mary,Baker,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9607 Sunny Path,725,Consumer
7522,David,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8247 Hidden Apple Island,725,Consumer
1751,George,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4927 Rocky Jetty,725,Consumer
7878,Helen,Lewis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6654 Green Crest,725,Consumer
9118,Karen,Stevens,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5647 Easy Pond Jetty,725,Consumer
1373,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7906 Colonial Jetty,725,Consumer
3439,Pamela,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7762 Rocky Carrefour,725,Consumer
6699,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1812 Little Pine Parade,725,Consumer
2457,Carl,Mercer,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9847 Dusty Horse Corner,725,Consumer
2771,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9095 Middle Pony Pike,725,Consumer
4569,Charles,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8721 Sleepy Passage,725,Consumer
2572,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5959 Harvest Forest Boulevard,725,Consumer
3987,Alice,Allen,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5755 Thunder Nectar Gate,725,Consumer
1757,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,67 Cotton Mountain Terrace,725,Consumer
9986,Rose,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9544 Noble Spring Route,725,Consumer
5777,Mary,Terry,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2122 Crystal Mountain,725,Consumer
429,Mary,Salazar,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7422 Heather Heath,725,Consumer
9848,Patrick,Anderson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7274 Hidden Forest Circle,725,Consumer
9590,Adam,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9879 Foggy Hills Freeway,725,Consumer
3478,Alan,Obrien,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5575 Hidden Row,725,Consumer
7227,Mary,Hernandez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3692 Cotton Horse Common,725,Consumer
1216,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1141 Quiet Pathway,725,Consumer
2406,Mary,Adams,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3594 Thunder Zephyr Bank,725,Consumer
98,William,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4592 Grand Timber Ramp,725,Consumer
8272,Justin,Martinez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8957 Stony Pony View,725,Consumer
7056,Mary,Roman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4720 Colonial Blossom Run,725,Consumer
3095,Patricia,Hayes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5755 Thunder Nectar Gate,725,Consumer
9535,Jesse,Peterson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1052 Merry Leaf Autoroute,725,Consumer
5893,Mary,Young,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9406 Iron Zephyr Wood,725,Consumer
10691,Charles,Lester,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8460 Dewy Nook,725,Consumer
4579,William,Zimmerman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7840 Heather Pine Impasse,725,Consumer
2016,Jonathan,Wilson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5025 Shady Vista,725,Consumer
6208,Emma,Johnson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,469 Cinder Rabbit Mall ,725,Consumer
4662,Mary,Zimmerman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4556 Tawny Dale Pathway,725,Consumer
9087,Alice,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2905 Quaking Concession,725,Consumer
10538,Evelyn,Gomez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6274 Middle Bluff Valley,725,Consumer
419,James,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6076 Sleepy Manor,725,Consumer
1502,Alan,Santos,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4880 Colonial Grounds,725,Consumer
5238,Frank,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8905 Heather Bluff Place,725,Consumer
6484,George,Jordan,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8734 Dewy Expressway,725,Consumer
4511,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9666 Gentle Shadow Thicket,725,Consumer
1315,Victoria,Edwards,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7420 Crystal View Acres,725,Consumer
4436,Janice,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8271 Tawny Elk Abbey,725,Consumer
2723,Mary,Brady,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7231 Grand Turnabout,725,Consumer
2932,Mary,Scott,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8612 Merry Horse Campus,725,Consumer
3102,Ralph,Dixon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5633 Harvest Turnabout,725,Consumer
3599,Mary,Park,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1853 High Common,725,Consumer
4095,Mary,Lewis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7510 Bright Rise Via,725,Consumer
9041,Michael,Olson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9323 Hidden Prairie Way,725,Consumer
4059,Alexander,Torres,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3151 Little Spring Estates,725,Consumer
119,Mary,Rosario,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5488 Thunder Fox Extension,725,Consumer
2660,Mary,Schwartz,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2128 Umber Grove Via,725,Consumer
12112,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9092 Middle Deer Dale,725,Consumer
8902,Roger,Walker,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4590 Silver Anchor Street,725,Consumer
4751,Brandon,Rowland,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4675 Cozy Way,725,Consumer
5232,Zachary,Gonzales,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1819 Hazy Arbor,725,Consumer
7314,Bruce,Mccullough,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5375 Iron Cloud Mews,725,Consumer
6245,Margaret,Taylor,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7542 Rocky Fox Pike,725,Consumer
8812,Mary,Woodward,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5352 Jagged Subdivision,725,Consumer
5145,James,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9882 Cotton Abbey,725,Consumer
10102,Matthew,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8497 Indian Pine Bend,725,Consumer
2092,Mary,Hunter,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9890 Clear Knoll,725,Consumer
8006,Michael,Leon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,San Juan,1358 Quaking Panda Stead,921,Consumer
10975,Martha,Bolton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4955 Pleasant Grove Bay,725,Consumer
8914,Mary,Cooper,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Yauco,5035 Sunny Avenue,698,Consumer
1369,Mary,Walker,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1551 Fallen Ridge,725,Consumer
1468,Robert,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8248 Clear Glade,725,Consumer
9199,Tammy,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1254 Hazy Trail,725,Consumer
10738,Joshua,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1185 Easy Rabbit Abbey,725,Consumer
9665,Shawn,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,182 Cotton Sky Glen,725,Consumer
9089,Jessica,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,67 Bright Mountain Pines,725,Consumer
11383,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1320 Cinder Prairie Mountain,725,Consumer
6663,Susan,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8840 Rocky Crescent,725,Consumer
5169,Tiffany,Berger,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6646 Hazy View Point,725,Consumer
